lottery_type,window,combination_size,strategy_ids,ticket_budget_m,rows_per_draw,ticket_budget_ratio_vs_min,ticket_budget_ratio_vs_median,sample_size_rows,cross_strategy_ticket_pair_count,any_number_overlap_pair_rate,mean_number_overlap_fraction,random_pair_overlap_fraction,exact_duplicate_ticket_pair_rate,delta_vs_max_constituent_hit1_rate,delta_vs_max_constituent_hit2_rate,delta_vs_max_constituent_hit3_rate,budget_inflation_flag,high_overlap_vs_random_flag
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_triple_strike|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.734222222222,0.421333333333,0.122448979592,0.333333333333,0.241333333333,0.105333333333,0.021333333333,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,6,6.000000,6.000000,2.000000,300,450,0.571111111111,0.250370370370,0.122448979592,0.013333333333,0.000000000000,0.000000000000,0.020000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,6,6.000000,6.000000,2.000000,1800,2700,0.582222222222,0.252283950617,0.122448979592,0.010370370370,0.000000000000,0.086666666667,0.023333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,6,6.000000,6.000000,2.000000,4500,6750,0.584444444444,0.251259259259,0.122448979592,0.010074074074,0.005333333333,0.086666666666,0.030666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,6,6.000000,6.000000,2.000000,300,450,0.571111111111,0.250370370370,0.122448979592,0.013333333333,0.000000000000,0.000000000000,0.020000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,6,6.000000,6.000000,2.000000,1800,2700,0.582222222222,0.252283950617,0.122448979592,0.010370370370,0.000000000000,0.086666666667,0.023333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,6,6.000000,6.000000,2.000000,4500,6750,0.584444444444,0.251259259259,0.122448979592,0.010074074074,0.005333333333,0.086666666666,0.030666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,6,6.000000,6.000000,2.000000,300,450,0.642222222222,0.213703703704,0.122448979592,0.002222222222,0.000000000000,0.020000000000,0.040000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,6,6.000000,6.000000,2.000000,1800,2700,0.650370370370,0.223456790123,0.122448979592,0.000370370370,0.000000000000,0.106666666667,0.026666666666,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,6,6.000000,6.000000,2.000000,4500,6750,0.659555555556,0.224938271605,0.122448979592,0.000444444444,0.005333333333,0.093333333333,0.032000000000,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,6,6.000000,6.000000,2.000000,300,450,0.624444444444,0.206666666667,0.122448979592,0.000000000000,0.000000000000,0.020000000000,0.020000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,6,6.000000,6.000000,2.000000,1800,2700,0.634074074074,0.219135802469,0.122448979592,0.000000000000,0.000000000000,0.096666666667,0.023333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,6,6.000000,6.000000,2.000000,4500,6750,0.637037037037,0.216074074074,0.122448979592,0.000296296296,0.004000000000,0.092000000000,0.032000000000,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,6,6.000000,6.000000,2.000000,300,450,0.624444444444,0.206666666667,0.122448979592,0.000000000000,0.000000000000,0.020000000000,0.020000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,6,6.000000,6.000000,2.000000,1800,2700,0.634074074074,0.219135802469,0.122448979592,0.000000000000,0.000000000000,0.096666666667,0.023333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,6,6.000000,6.000000,2.000000,4500,6750,0.637037037037,0.216074074074,0.122448979592,0.000296296296,0.004000000000,0.092000000000,0.032000000000,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,6,6.000000,6.000000,2.000000,300,450,0.440000000000,0.212962962963,0.122448979592,0.111111111111,0.000000000000,0.000000000000,0.020000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,6,6.000000,6.000000,2.000000,1800,2700,0.441111111111,0.214876543210,0.122448979592,0.111111111111,0.000000000000,0.080000000000,0.013333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,6,6.000000,6.000000,2.000000,4500,6750,0.442962962963,0.215160493827,0.122448979592,0.111407407407,0.004000000000,0.066666666666,0.024000000000,Y,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|cold_complement_biglotto|coldpool15_biglotto,3,3.000000,3.000000,1.000000,150,150,1.000000000000,0.697777777778,0.122448979592,0.346666666667,0.080000000000,0.040000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|cold_complement_biglotto|coldpool15_biglotto,3,3.000000,3.000000,1.000000,900,900,1.000000000000,0.694444444444,0.122448979592,0.335555555556,0.133333333334,0.066666666666,0.013333333334,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|cold_complement_biglotto|coldpool15_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.996444444444,0.685037037037,0.122448979592,0.336888888889,0.157333333333,0.086666666667,0.013333333333,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|cold_complement_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,150,150,0.973333333333,0.425555555556,0.122448979592,0.013333333333,0.180000000000,0.080000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|cold_complement_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,900,900,0.986666666667,0.446481481481,0.122448979592,0.002222222222,0.216666666667,0.110000000000,0.026666666667,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|cold_complement_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.987111111111,0.445703703704,0.122448979592,0.002222222222,0.238666666666,0.130666666667,0.021333333333,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,150,150,0.993333333333,0.448888888889,0.122448979592,0.006666666667,0.220000000000,0.080000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,900,900,0.984444444444,0.476111111111,0.122448979592,0.001111111111,0.226666666667,0.106666666666,0.023333333334,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.977333333333,0.458740740741,0.122448979592,0.002666666667,0.249333333333,0.140000000000,0.022666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,150,150,0.993333333333,0.448888888889,0.122448979592,0.006666666667,0.220000000000,0.080000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,900,900,0.984444444444,0.476111111111,0.122448979592,0.001111111111,0.226666666667,0.106666666666,0.023333333334,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|cold_complement_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.977333333333,0.458740740741,0.122448979592,0.002666666667,0.249333333333,0.140000000000,0.022666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|cold_complement_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,150,150,0.733333333333,0.267777777778,0.122448979592,0.006666666667,0.260000000000,0.120000000000,0.040000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|cold_complement_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,900,900,0.707777777778,0.260185185185,0.122448979592,0.001111111111,0.290000000000,0.163333333333,0.036666666666,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|cold_complement_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.722222222222,0.261259259259,0.122448979592,0.001777777778,0.302666666666,0.186666666667,0.034666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|coldpool15_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,150,150,0.973333333333,0.425555555556,0.122448979592,0.013333333333,0.180000000000,0.080000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|coldpool15_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,900,900,0.986666666667,0.446481481481,0.122448979592,0.002222222222,0.216666666667,0.110000000000,0.026666666667,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|coldpool15_biglotto|fourier30_markov30_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.987111111111,0.445703703704,0.122448979592,0.002222222222,0.238666666666,0.130666666667,0.021333333333,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,150,150,0.993333333333,0.448888888889,0.122448979592,0.006666666667,0.220000000000,0.080000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,900,900,0.984444444444,0.476111111111,0.122448979592,0.001111111111,0.226666666667,0.106666666666,0.023333333334,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.977333333333,0.458740740741,0.122448979592,0.002666666667,0.249333333333,0.140000000000,0.022666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,150,150,0.993333333333,0.448888888889,0.122448979592,0.006666666667,0.220000000000,0.080000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,900,900,0.984444444444,0.476111111111,0.122448979592,0.001111111111,0.226666666667,0.106666666666,0.023333333334,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|coldpool15_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.977333333333,0.458740740741,0.122448979592,0.002666666667,0.249333333333,0.140000000000,0.022666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|coldpool15_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,150,150,0.733333333333,0.267777777778,0.122448979592,0.006666666667,0.260000000000,0.120000000000,0.040000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|coldpool15_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,900,900,0.707777777778,0.260185185185,0.122448979592,0.001111111111,0.290000000000,0.163333333333,0.036666666666,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|coldpool15_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.722222222222,0.261259259259,0.122448979592,0.001777777778,0.302666666666,0.186666666667,0.034666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,150,150,0.953333333333,0.330000000000,0.122448979592,0.006666666667,0.280000000000,0.060000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,900,900,0.948888888889,0.365370370370,0.122448979592,0.001111111111,0.253333333334,0.113333333333,0.026666666666,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_2bet_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.944888888889,0.360740740741,0.122448979592,0.000444444444,0.276000000000,0.136000000000,0.020000000000,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,150,150,0.953333333333,0.330000000000,0.122448979592,0.006666666667,0.280000000000,0.060000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,900,900,0.948888888889,0.365370370370,0.122448979592,0.001111111111,0.253333333334,0.113333333333,0.026666666666,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.944888888889,0.360740740741,0.122448979592,0.000444444444,0.276000000000,0.136000000000,0.020000000000,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,150,150,0.780000000000,0.231111111111,0.122448979592,0.006666666667,0.300000000000,0.060000000000,0.040000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,900,900,0.742222222222,0.240925925926,0.122448979592,0.001111111111,0.310000000000,0.146666666666,0.030000000000,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|fourier30_markov30_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.738666666667,0.240962962963,0.122448979592,0.000444444444,0.309333333333,0.160000000000,0.030666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|markov_2bet_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,150,150,0.986666666667,0.553333333333,0.122448979592,0.333333333333,0.200000000000,0.040000000000,0.000000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|markov_2bet_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,900,900,0.973333333333,0.582962962963,0.122448979592,0.333333333333,0.186666666667,0.066666666666,0.013333333333,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|markov_2bet_biglotto|markov_single_biglotto,3,3.000000,3.000000,1.000000,2250,2250,0.962666666667,0.573333333333,0.122448979592,0.333333333333,0.198666666666,0.081333333333,0.010666666666,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|markov_2bet_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,150,150,0.733333333333,0.198888888889,0.122448979592,0.000000000000,0.340000000000,0.080000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|markov_2bet_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,900,900,0.714444444444,0.209074074074,0.122448979592,0.000000000000,0.330000000000,0.153333333333,0.030000000000,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|markov_2bet_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.716444444444,0.208814814815,0.122448979592,0.000000000000,0.329333333333,0.174666666667,0.032000000000,N,Y
BIG_LOTTO,recent_50,3,biglotto_deviation_2bet|markov_single_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,150,150,0.733333333333,0.198888888889,0.122448979592,0.000000000000,0.340000000000,0.080000000000,0.020000000000,N,Y
BIG_LOTTO,recent_300,3,biglotto_deviation_2bet|markov_single_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,900,900,0.714444444444,0.209074074074,0.122448979592,0.000000000000,0.330000000000,0.153333333333,0.030000000000,N,Y
BIG_LOTTO,recent_750,3,biglotto_deviation_2bet|markov_single_biglotto|ts3_regime_3bet,3,3.000000,3.000000,1.000000,2250,2250,0.716444444444,0.208814814815,0.122448979592,0.000000000000,0.329333333333,0.174666666667,0.032000000000,N,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|biglotto_ts3_markov_4bet_w30,8,8.000000,8.000000,2.666667,400,950,0.434736842105,0.144210526316,0.122448979592,0.052631578947,0.000000000000,0.240000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|biglotto_ts3_markov_4bet_w30,8,8.000000,8.000000,2.666667,2400,5700,0.435263157895,0.147631578947,0.122448979592,0.052631578947,0.010000000000,0.203333333334,0.083333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|biglotto_ts3_markov_4bet_w30,8,8.000000,8.000000,2.666667,6000,14250,0.429754385965,0.147146198830,0.122448979592,0.052631578947,0.010666666667,0.204000000000,0.062666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|cold_complement_biglotto,5,5.000000,5.000000,1.666667,250,350,0.494285714286,0.111428571429,0.122448979592,0.000000000000,0.020000000000,0.240000000000,0.100000000000,Y,N
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|cold_complement_biglotto,5,5.000000,5.000000,1.666667,1500,2100,0.489047619048,0.117857142857,0.122448979592,0.000000000000,0.050000000000,0.190000000000,0.050000000000,Y,N
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|cold_complement_biglotto,5,5.000000,5.000000,1.666667,3750,5250,0.478666666667,0.116476190476,0.122448979592,0.000000000000,0.036000000000,0.173333333333,0.037333333334,Y,N
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|coldpool15_biglotto,5,5.000000,5.000000,1.666667,250,350,0.494285714286,0.111428571429,0.122448979592,0.000000000000,0.020000000000,0.240000000000,0.100000000000,Y,N
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|coldpool15_biglotto,5,5.000000,5.000000,1.666667,1500,2100,0.489047619048,0.117857142857,0.122448979592,0.000000000000,0.050000000000,0.190000000000,0.050000000000,Y,N
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|coldpool15_biglotto,5,5.000000,5.000000,1.666667,3750,5250,0.478666666667,0.116476190476,0.122448979592,0.000000000000,0.036000000000,0.173333333333,0.037333333334,Y,N
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|fourier30_markov30_biglotto,5,5.000000,5.000000,1.666667,250,350,0.451428571429,0.148095238095,0.122448979592,0.002857142857,0.020000000000,0.160000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|fourier30_markov30_biglotto,5,5.000000,5.000000,1.666667,1500,2100,0.438095238095,0.152380952381,0.122448979592,0.006666666667,0.050000000000,0.140000000000,0.036666666667,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|fourier30_markov30_biglotto,5,5.000000,5.000000,1.666667,3750,5250,0.430095238095,0.149428571429,0.122448979592,0.005142857143,0.036000000000,0.122666666667,0.032000000000,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_2bet_biglotto,5,5.000000,5.000000,1.666667,250,350,0.500000000000,0.108571428571,0.122448979592,0.000000000000,0.020000000000,0.200000000000,0.060000000000,Y,N
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_2bet_biglotto,5,5.000000,5.000000,1.666667,1500,2100,0.500476190476,0.114444444444,0.122448979592,0.000000000000,0.053333333333,0.163333333333,0.040000000000,Y,N
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_2bet_biglotto,5,5.000000,5.000000,1.666667,3750,5250,0.492000000000,0.113015873016,0.122448979592,0.000000000000,0.040000000000,0.149333333333,0.034666666667,Y,N
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_single_biglotto,5,5.000000,5.000000,1.666667,250,350,0.500000000000,0.108571428571,0.122448979592,0.000000000000,0.020000000000,0.200000000000,0.060000000000,Y,N
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_single_biglotto,5,5.000000,5.000000,1.666667,1500,2100,0.500476190476,0.114444444444,0.122448979592,0.000000000000,0.053333333333,0.163333333333,0.040000000000,Y,N
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|markov_single_biglotto,5,5.000000,5.000000,1.666667,3750,5250,0.492000000000,0.113015873016,0.122448979592,0.000000000000,0.040000000000,0.149333333333,0.034666666667,Y,N
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_triple_strike|ts3_regime_3bet,5,5.000000,5.000000,1.666667,250,350,0.548571428571,0.223809523810,0.122448979592,0.142857142857,0.020000000000,0.160000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_triple_strike|ts3_regime_3bet,5,5.000000,5.000000,1.666667,1500,2100,0.545714285714,0.230158730159,0.122448979592,0.142857142857,0.040000000000,0.096666666667,0.026666666667,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_triple_strike|ts3_regime_3bet,5,5.000000,5.000000,1.666667,3750,5250,0.534857142857,0.226920634921,0.122448979592,0.142857142857,0.028000000000,0.085333333333,0.021333333334,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,8,8.000000,8.000000,2.666667,400,950,0.481052631579,0.146315789474,0.122448979592,0.005263157895,0.000000000000,0.240000000000,0.080000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,8,8.000000,8.000000,2.666667,2400,5700,0.485263157895,0.149327485380,0.122448979592,0.004736842105,0.010000000000,0.220000000000,0.096666666666,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|cold_complement_biglotto,8,8.000000,8.000000,2.666667,6000,14250,0.477964912281,0.148830409357,0.122448979592,0.004350877193,0.010666666667,0.222666666666,0.070666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,8,8.000000,8.000000,2.666667,400,950,0.481052631579,0.146315789474,0.122448979592,0.005263157895,0.000000000000,0.240000000000,0.080000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,8,8.000000,8.000000,2.666667,2400,5700,0.485263157895,0.149327485380,0.122448979592,0.004736842105,0.010000000000,0.220000000000,0.096666666666,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|coldpool15_biglotto,8,8.000000,8.000000,2.666667,6000,14250,0.477964912281,0.148830409357,0.122448979592,0.004350877193,0.010666666667,0.222666666666,0.070666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,8,8.000000,8.000000,2.666667,400,950,0.491578947368,0.148245614035,0.122448979592,0.001052631579,0.000000000000,0.240000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,8,8.000000,8.000000,2.666667,2400,5700,0.493333333333,0.151432748538,0.122448979592,0.002456140351,0.010000000000,0.220000000000,0.093333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|fourier30_markov30_biglotto,8,8.000000,8.000000,2.666667,6000,14250,0.493052631579,0.151707602339,0.122448979592,0.001894736842,0.010666666667,0.218666666666,0.070666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,8,8.000000,8.000000,2.666667,400,950,0.508421052632,0.135438596491,0.122448979592,0.000000000000,0.000000000000,0.260000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,8,8.000000,8.000000,2.666667,2400,5700,0.512982456140,0.140438596491,0.122448979592,0.000000000000,0.010000000000,0.226666666667,0.093333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_2bet_biglotto,8,8.000000,8.000000,2.666667,6000,14250,0.508701754386,0.139169590643,0.122448979592,0.000000000000,0.012000000000,0.226666666666,0.070666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,8,8.000000,8.000000,2.666667,400,950,0.508421052632,0.135438596491,0.122448979592,0.000000000000,0.000000000000,0.260000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,8,8.000000,8.000000,2.666667,2400,5700,0.512982456140,0.140438596491,0.122448979592,0.000000000000,0.010000000000,0.226666666667,0.093333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|markov_single_biglotto,8,8.000000,8.000000,2.666667,6000,14250,0.508701754386,0.139169590643,0.122448979592,0.000000000000,0.012000000000,0.226666666666,0.070666666666,Y,Y
BIG_LOTTO,recent_50,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,8,8.000000,8.000000,2.666667,400,950,0.434736842105,0.144210526316,0.122448979592,0.052631578947,0.000000000000,0.240000000000,0.060000000000,Y,Y
BIG_LOTTO,recent_300,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,8,8.000000,8.000000,2.666667,2400,5700,0.435263157895,0.147631578947,0.122448979592,0.052631578947,0.010000000000,0.203333333334,0.083333333333,Y,Y
BIG_LOTTO,recent_750,3,biglotto_echo_aware_3bet|biglotto_ts3_markov_4bet_w30|ts3_regime_3bet,8,8.000000,8.000000,2.666667,6000,14250,0.429754385965,0.147146198830,0.122448979592,0.052631578947,0.010666666667,0.204000000000,0.062666666666,Y,Y
