classification,lottery_type,strategy_ids,combination_size,window,latest_target_draw,earliest_target_draw,sample_size_draws,sample_size_rows,top_k_by_strategy,predicted_number_count,hit_at_least_1_rate,hit_at_least_2_rate,hit_at_least_3_rate,hit_at_least_4_rate,max_hit_count_0_draws,max_hit_count_1_draws,max_hit_count_2_draws,max_hit_count_3_draws,max_hit_count_4_draws,max_hit_count_5_draws,max_hit_count_6_draws,cross_strategy_ticket_pair_count,any_number_overlap_pair_rate,mean_number_overlap_fraction,exact_duplicate_ticket_pair_rate,special_zone_status,special_hit_any_rate,baseline_mode,inferential_status,readiness_status,exclusion_reason,delta_vs_max_constituent_hit1_rate,delta_vs_max_constituent_hit2_rate,delta_vs_max_constituent_hit3_rate,delta_vs_max_constituent_hit4_rate
DESCRIPTIVE_ONLY,BIG_LOTTO,fourier30_markov30_biglotto,1,recent_50,115000053,115000004,50,50,fourier30_markov30_biglotto:1,6,0.580000000000,0.100000000000,0.020000000000,0.000000000000,21,24,4,1,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.140000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,fourier30_markov30_biglotto,1,recent_300,115000053,112000106,300,300,fourier30_markov30_biglotto:1,6,0.576666666667,0.136666666667,0.013333333333,0.000000000000,127,132,37,4,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.090000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,fourier30_markov30_biglotto,1,recent_750,115000053,108000108,750,750,fourier30_markov30_biglotto:1,6,0.578666666667,0.129333333333,0.012000000000,0.001333333333,316,337,88,8,1,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.133333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_2bet_biglotto,1,recent_50,115000053,115000004,50,50,markov_2bet_biglotto:1,6,0.520000000000,0.140000000000,0.000000000000,0.000000000000,24,19,7,0,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.120000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_2bet_biglotto,1,recent_300,115000053,112000106,300,300,markov_2bet_biglotto:1,6,0.550000000000,0.136666666667,0.013333333333,0.000000000000,135,124,37,4,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.133333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_2bet_biglotto,1,recent_750,115000053,108000108,750,750,markov_2bet_biglotto:1,6,0.577333333333,0.141333333333,0.013333333333,0.000000000000,317,327,96,10,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.120000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_single_biglotto,1,recent_50,115000053,115000004,50,50,markov_single_biglotto:1,6,0.520000000000,0.140000000000,0.000000000000,0.000000000000,24,19,7,0,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.120000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_single_biglotto,1,recent_300,115000053,112000106,300,300,markov_single_biglotto:1,6,0.550000000000,0.136666666667,0.013333333333,0.000000000000,135,124,37,4,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.133333333333,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,markov_single_biglotto,1,recent_750,115000053,108000108,750,750,markov_single_biglotto:1,6,0.577333333333,0.141333333333,0.013333333333,0.000000000000,317,327,96,10,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.120000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
DESCRIPTIVE_ONLY,BIG_LOTTO,ts3_regime_3bet,1,recent_50,115000053,115000004,50,50,ts3_regime_3bet:1,6,0.620000000000,0.220000000000,0.060000000000,0.000000000000,19,20,8,3,0,0,0,0,,,,BIG_SPECIAL_ACTUAL_AVAILABLE_PLAYER_MAIN_MATCH_EVALUATED,0.140000000000,not_computed,DESCRIPTIVE_ONLY,READY_DESCRIPTIVE_ONLY,,0.000000000000,0.000000000000,0.000000000000,0.000000000000
